Bourgogne Franche-Comté,47.4608937,6.8616985,PRESSING DU CENTRE,102 Rue du Général Leclerc,25230,SELONCOURT,,,,,,mardi : 09h00 - 12h00 et 14h00 - 19h00<br>mercredi : 09h00 - 12h00 et 14h00 - 19h00<br>jeudi : 09h00 - 12h00 et 14h00 - 19h00<br>vendredi : 09h00 - 12h00 et 14h00 - 19h00<br>samedi : 09h00 - 12h00 et 14h00 - 18h00,Particuliers, 03 81 37 08 80,,Pressing - Blanchisserie - Couture,"https://maps.googleapis.com/maps/api/geocode/xml?address=102+r+Gen+Leclerc,25230,SELONCOURT%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Bourgogne Franche-Comté,47.6241192,4.3394373,PRESSING LAVERIE DE LA POSTE,2 Rue Georges Loye,21500,MONTBARD,,,,,,,, 03 80 92 32 75,,Pressing - Laverie - Blanchisserie - Travail de qualité - Conseils personnalisés,"https://maps.googleapis.com/maps/api/geocode/xml?address=2+r+Georges+Loye,21500,MONTBARD%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Bourgogne Franche-Comté,47.2641381,4.5535127,PRESSING POLLIEN,37 Avenue du Général de Gaulle,21320,POUILLY-EN-AUXOIS,,,,,www.pressingpollien.fr,mardi : 07h00 - 13h00<br>mercredi : 07h00 - 13h00<br>jeudi : 07h00 - 13h00<br>vendredi : 07h00 - 13h00<br>samedi : 07h00 - 13h00,, 03 80 90 68 63,,Aquanettoyage - Blanchisserie pour particulier - Livraison - Nettoyage à sec - Ourlet - Repassage de linge - Teinturerie - Couture - Repassage - Service de livraison  - travaux de façonnage -  Confection,"https://maps.googleapis.com/maps/api/geocode/xml?address=37+av+Gen+de+Gaulle,21320,POUiLLY+EN+AUXOiS%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Bourgogne Franche-Comté,47.5227743,5.1135470,PRESSING IS NATUREL,10 Rue Jean Jaurès,21120,IS-SUR-TILLE,,,,,,lundi : 09h00 - 11h45 et 14h00 - 19h00<br>mardi : 09h00 - 11h45 et 14h00 - 19h00<br>jeudi : 09h00 - 11h45 et 14h00 - 19h00<br>vendredi : 09h00 - 11h45 et 14h00 - 19h00<br>samedi : 09h00 - 13h00 et 14h00 - 17h00,, 03 80 85 51 83,,,"https://maps.googleapis.com/maps/api/geocode/xml?address=10+r+jean+jaures,21120,iS+SUR+TiLLE%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Bourgogne Franche-Comté,47.3245668,5.0450965,CAMAVA PRESSING,49 Rue Jean Jacques Rousseau,21000,DIJON,,,,,,mardi : 09h00 - 12h30 et 14h00 - 19h00<br>mercredi : 09h00 - 12h30 et 14h00 - 19h00<br>jeudi : 09h00 - 12h30 et 14h00 - 19h00<br>vendredi : 09h00 - 12h30 et 14h00 - 19h00<br>samedi : 09h00 - 12h00 et 14h00 - 16h00,, 03 80 73 32 01,,,"https://maps.googleapis.com/maps/api/geocode/xml?address=49+r+Jean+Jacques+Rousseau,21000,DiJON%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Bourgogne Franche-Comté,47.2808720,4.2287934,PRESSING SÉDÉLOCIEN,24 Rue Vauban,21210,SAULIEU,,,,,,,, 03 80 64 13 96,,,"https://maps.googleapis.com/maps/api/geocode/xml?address=24+r+Vauban,21210,SAULiEU%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Bourgogne Franche-Comté,47.3147354,5.0467862,PRESSING VERO MULTISERVICE,36 Rue d'Auxonne,21000,DIJON,,,,,http://www.pressing-vero.fr,mardi : 09h00 - 18h00<br>mercredi : 09h00 - 18h00<br>jeudi : 09h00 - 18h00<br>vendredi : 09h00 - 18h00<br>samedi : 09h00 - 12h00,particuliers - professionnels, 03 80 63 12 93,,« aquanettoyage » - repassage au kilo - finition main - blanchisserie - abonnement - couture - retouches,"https://maps.googleapis.com/maps/api/geocode/xml?address=36+r+Auxonne,21000,DiJON%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Bourgogne Franche-Comté,47.3574427,5.0349206,PRESSING NATURE,Rue Pré Potet,21121,AHUY,18,7.65,3.8,,,lundi : 09h30 - 19h00<br>mardi : 09h30 - 19h00<br>mercredi : 09h30 - 19h00<br>jeudi : 09h30 - 19h00<br>vendredi : 09h30 - 19h00<br>samedi : 09h30 - 19h00,, 03 80 56 36 28,,Nettoyage écologique - Repassage - Teinturerie - Nettoyage de tapis - Nettoyage de rideaux - Nettoyage du daim - Nettoyage du cuir,"https://maps.googleapis.com/maps/api/geocode/xml?address=r+Pres+Potet,21121,FONTAiNE+LeS+DiJON%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Bourgogne Franche-Comté,47.3205229,5.0364759,SERVECO,11 Rue Danton,21000,DIJON,,,,,,,, 03 80 53 38 94,,,"https://maps.googleapis.com/maps/api/geocode/xml?address=11+r+Danton,21000,DiJON%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Bourgogne Franche-Comté,47.2829042,5.0223098,TOP PRESSING,Centre Commercial Chenôve,21300,CHENÔVE,,,,,http://www.top-pressing-dijon.fr,,, 03 80 52 31 31,,Abonnement - Blanchisserie pour collectivité - Nettoyage de couette - Repassage de linge - Repassage  - Prestations - Abonnement  - Nettoyage de couette  - Nettoyage de vêtement  - Nettoyage du cuir  - Nettoyage robe de mariée  - Nettoyage à sec  - Repassage de linge  - Teinturerie  - Couture  - Nettoyage chemise  - Repassage  - Tout afficher  - Réduire,"https://maps.googleapis.com/maps/api/geocode/xml?address=Centre+ccial+Geant+Casino+48+r+Longvic,21300,CHENoVE%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Corse,5.026834,47.316143,PRESSING MULTISERVICES,16 qu Nicolas Rolin,21000,DIJON,20,12,3,,,lundi : 14h00 - 19h00<br>mardi : 09h00 - 12h30 et 14h00 - 19h00<br>mercredi : 09h00 - 12h30 et 14h00 - 19h00<br>jeudi : 09h00 - 12h30 et 14h00 - 19h00<br>vendredi : 09h00 - 12h00 et 14h00 - 19h00<br>samedi : 08h45 - 12h30,, 03 80 42 08 85,,Nettoyage écologique - Repassage - Nettoyage de tapis - Nettoyage de rideaux - Nettoyage du daim - Nettoyage du cuir,"https://maps.googleapis.com/maps/api/geocode/xml?address=16+qu+Nicolas+Rolin,21000,DiJON%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Bourgogne Franche-Comté,47.3577154,5.0507713,ALIZÉS,Route de Langres,21000,DIJON,2.55,4.77,2.8,,,lundi : 09h00 - 20h00<br>mardi : 09h00 - 20h00<br>mercredi : 09h00 - 20h00<br>jeudi : 09h00 - 20h00<br>vendredi : 09h00 - 20h00<br>samedi : 09h00 - 20h00,, 03 80 41 92 63,,Couture - Retouches - Nettoyage écologique - Repassage - Nettoyage de tapis - Nettoyage de rideaux - Nettoyage du daim - Nettoyage du cuir,"https://maps.googleapis.com/maps/api/geocode/xml?address=ccal+Toison+d'Or,21000,DiJON%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Bourgogne Franche-Comté,47.1908105,5.3872169,L ET V ,3 Rue de Labergement,21130,AUXONNE,,,,,,lundi : 09h00 - 12h00 et 14h00 - 19h00<br>mardi : 09h00 - 12h00 et 14h00 - 19h00<br>mercredi : 14h00 - 19h00<br>jeudi : 09h00 - 12h00 et 14h00 - 19h00<br>vendredi : 09h00 - 12h00 et 14h00 - 19h00<br>samedi : 09h00 - 12h00 et 14h00 - 18h00,, 03 80 37 30 80,,,"https://maps.googleapis.com/maps/api/geocode/xml?address=3+A+r+Labergement,21130,AUXONNE%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Bourgogne Franche-Comté,47.3470800,5.1818472,ARC PRESSING,58 Rue des Chézeaux,21560,ARC-SUR-TILLE,,,4,,,lundi : 08h30 - 19h30<br>mardi : 08h30 - 19h30<br>mercredi : 08h30 - 19h30<br>jeudi : 08h30 - 19h30<br>vendredi : 08h30 - 19h30<br>samedi : 08h30 - 19h30,, 03 80 37 21 57,,Nettoyage écologique - Repassage - Nettoyage de tapis - Nettoyage de rideaux - Nettoyage du daim - Nettoyage du cuir - Livraison à domicile - Retouches - Couture,"https://maps.googleapis.com/maps/api/geocode/xml?address=58+r+Chezeaux,21560,ARC+SUR+TiLLE%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Bourgogne Franche-Comté,47.3205417,5.0364639,5 A SEC,20 Place Bossuet,21000,DIJON,,,,,www.5asec.fr,lundi : 08h00 - 19h15<br>mardi : 08h00 - 19h15<br>mercredi : 08h00 - 19h15<br>jeudi : 08h00 - 19h15<br>vendredi : 08h00 - 19h15<br>samedi : 08h00 - 19h15,, 03 80 30 82 49,,Livraison à domicile - Nettoyage à sec - Pressing à domicile - Repassage de linge - Teinturerie - Amidonnage de vêtement - Linge au kilo - Repassage,"https://maps.googleapis.com/maps/api/geocode/xml?address=20+pl+Bossuet,21000,DiJON%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Bourgogne Franche-Comté,47.0213663,4.8409290,PRESSING PERTUISET,8 Rue du Faubourg Madeleine,21200,BEAUNE,,,,,,,, 03 80 22 89 41,,,"https://maps.googleapis.com/maps/api/geocode/xml?address=8+r+Faubourg+Madeleine,21200,BEAUNE%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Bourgogne Franche-Comté,47.0184876,4.8553701,FOREY BARBERET PATRICIA,20 Avenue du Lac,21200,BEAUNE,15,,,,,lundi : 14h30 - 19h00<br>mardi : 08h30 - 12h15 et 14h00 - 19h00<br>mercredi : 08h30 - 12h15 et 14h00 - 19h00<br>jeudi : 08h30 - 12h15 et 14h00 - 19h00<br>vendredi : 08h30 - 12h15 et 14h00 - 19h00<br>samedi : 08h30 - 17h00,, 03 80 22 59 27,,Nettoyage écologique - Repassage - Teinturerie - Nettoyage de tapis - Nettoyage de rideaux - Nettoyage du daim - Nettoyage du cuir,"https://maps.googleapis.com/maps/api/geocode/xml?address=20+av+Lac,21200,BEAUNE%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Bourgogne Franche-Comté,46.9907307,5.1471373,BRESSE PRESSING ,Grande Rue du Faubourg Saint-Georges,21250,SEURRE,,,,,,,, 03 80 21 25 25,,,"https://maps.googleapis.com/maps/api/geocode/xml?address=Depot+intermarche+grande+rue+du+Faubourg+St+Georges,21250,SEURRE%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Bourgogne Franche-Comté,5.146968,46.997871,BRESSE PRESSING ,Dépôt Les Divines 59 r de la République,21250,SEURRE,,,,,,,, 03 80 20 48 67,,,"https://maps.googleapis.com/maps/api/geocode/xml?address=Depot+Les+Divines+59+r+de+la+Republique,21250,SEURRE%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Île-de-France,48.6084771,2.4796980,BLANCHISSERIE PRESSING ANNON,64 Avenue Carnot,91100,CORBEIL-ESSONNES,,,,,,mardi : 08h30 - 19h00<br>mercredi : 08h30 - 19h00<br>jeudi : 08h30 - 19h00<br>vendredi : 08h30 - 19h00<br>samedi : 08h30 - 19h00,, 01 64 96 05 59,,,"https://maps.googleapis.com/maps/api/geocode/xml?address=64+av+Carnot,91100,CORBEiL+ESSONNES%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Grand Est,48.5273765,7.4955100,SUPER PRESSING,1 Rue Mercure,67120,DORLISHEIM,,,,,,,, 03 67 97 33 34,,,"https://maps.googleapis.com/maps/api/geocode/xml?address=ccal+Cora+1+r+Mercure,67120,DORLiSHEiM%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Grand Est,48.6046612,7.7809293,LE PRESSING,131 Rue Boecklin,67000,STRASBOURG,,,,,www.pressings67.com,lundi : 08h00 - 12h00 et 14h00 - 19h00<br>mardi : 08h00 - 12h00 et 14h00 - 19h00<br>mercredi : 08h00 - 12h00 et 14h00 - 19h00<br>jeudi : 08h00 - 12h00 et 14h00 - 19h00<br>vendredi : 08h00 - 12h00 et 14h00 - 19h00,, 03 67 10 30 30,,Abonnement - Livraison à domicile - Nettoyage de costume - Nettoyage de couette - Nettoyage à sec - Repassage de linge - Couture - Nettoyage de peluche - Repassage,"https://maps.googleapis.com/maps/api/geocode/xml?address=131+r+Boecklin,67000,STRASBOURG%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Hauts-de-France,49.5646600,3.6183385,TEINTURERIE DELABY,28 Rue Saint-Jean,2000,LAON,,,,,www.teintureriedelaby-lapincealinge.fr,mardi : 08h00 - 12h30 et 13h30 - 19h00<br>mercredi : 08h00 - 12h30 et 13h30 - 19h00<br>jeudi : 08h00 - 12h30 et 13h30 - 19h00<br>vendredi : 08h00 - 12h30 et 13h30 - 19h00<br>samedi : 08h00 - 12h30 et 13h30 - 18h00,Particuliers - Professionnels - Collectivités - Traiteurs - Restaurateurs, 03 60 86 04 58,,Nettoyage à sec sans perchloroéthylène - Service spécifique : robe de mariée - soie - tapis - Retouches - Enlèvement et livraison à domicile ou sur site - Parking gratuit,"https://maps.googleapis.com/maps/api/geocode/xml?address=28+r+St+jean,2000,LAON%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Grand Est,49.3065942,6.1187803,SEQUOIA PRESSING,17 Avenue François Mitterrand,57290,FAMECK,,,,,www.sequoiapressing.fr,lundi : 09h00 - 20h00<br>mardi : 09h00 - 20h00<br>mercredi : 09h00 - 20h00<br>jeudi : 09h00 - 20h00<br>vendredi : 09h00 - 20h00<br>samedi : 09h00 - 20h00,, 03 54 86 07 19,,Repassage - Livraison à domicile,"https://maps.googleapis.com/maps/api/geocode/xml?address=Centre+Commerciale+Leclerc+17+av+François+Mitterrand,57290,FAMECK%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Grand Est,49.3593474,6.1920123,PRESS'NET,77 Avenue des Nations,57970,YUTZ,,,,,,lundi : 07h00 - 21h00<br>mardi : 07h00 - 21h00<br>mercredi : 07h00 - 21h00<br>jeudi : 07h00 - 21h00<br>vendredi : 07h00 - 21h00<br>samedi : 07h00 - 21h00<br>dimanche  07h00 - 21h00,, 03 54 54 18 10,,,"https://maps.googleapis.com/maps/api/geocode/xml?address=77+av+Nations,57970,YUTZ%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Hauts-de-France,49.4259734,2.8173609,A DEUX PAS,347 Avenue Octave Butin,60280,MARGNY-LÈS-COMPIÈGNE,,,,,,lundi : 14h30 - 19h00<br>mardi : 09h00 - 12h15 et 14h30 - 19h00<br>mercredi : 09h00 - 12h15 et 14h30 - 19h00<br>jeudi : 09h00 - 12h15 et 14h30 - 19h00<br>vendredi : 09h00 - 12h15 et 14h30 - 19h00<br>samedi : 09h00 - 12h15 et 14h30 - 18h00,Particuliers - Professionnels, 03 44 90 07 07,,Pressing - Blanchisserie - Nettoyage à sec - Repassage - Laverie automatique avec séchage (6kg - 16kg - 20kg) - Tapis - Cuir - Daim - Réalisation de retouches - Recueillement de linge à domicile - Carte de fidélité - Parking,"https://maps.googleapis.com/maps/api/geocode/xml?address=347+av+Octave+Butin,60280,MARGNY+LeS+COMPieGNE%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Hauts-de-France,49.4192706,2.8239546,PRESSING SOLFÉRINO,16 Rue Solférino,60200,COMPIÈGNE,,,,,,mardi : 08h30 - 12h15 et 13h45 - 19h00<br>mercredi : 08h30 - 12h15 et 13h45 - 19h00<br>jeudi : 08h30 - 12h15 et 13h45 - 19h00<br>vendredi : 08h30 - 12h15 et 13h45 - 19h00<br>samedi : 08h30 - 12h15 et 13h45 - 19h00,Particuliers - Professionnels, 03 44 86 63 97,,Lavage au poids - Nettoyage à sec - à l'eau Lagoon - Blanchisserie - Repassage - Service couture - Retouches - Parking facile,"https://maps.googleapis.com/maps/api/geocode/xml?address=16+r+Solferino,60200,COMPieGNE%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Hauts-de-France,49.4066084,2.7825555,PRESSING GUERIN,1 Avenue de l'Europe,60280,VENETTE,,,,,,lundi : 09h30 - 19h00<br>mardi : 09h30 - 19h00<br>mercredi : 09h30 - 19h00<br>jeudi : 09h30 - 19h00<br>vendredi : 09h30 - 19h00<br>samedi : 09h30 - 19h00,Particuliers - Professionnels, 03 44 86 33 58,,Blanchisserie - Repassage - Détachage à la main de tissus d'ameublement - Nettoyage à sec - du cuir - du daim - Couette synthétique 2 personnes à partir de 18 € TTC - Parking facile,"https://maps.googleapis.com/maps/api/geocode/xml?address=1+av+Europe,60280,VENETTE%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Hauts-de-France,49.5117760,2.4335084,M7 PRESSING ECOLOGIQUE,ZI Nord,60130,SAINT JUST EN CHAUSSÉE,,,,,pressing-ecologique.e-monsite.com,,, 03 44 78 63 67,,Nettoyage de costume - Nettoyage de couette - Nettoyage du cuir - Nettoyage robe de mariée - Nettoyage tissu d'ameublement - Pressing écologique - Couture,"https://maps.googleapis.com/maps/api/geocode/xml?address=ccal+Leclerc+r+Tailbouis,60130,SAiNT+JUST+EN+CHAUSSeE%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Hauts-de-France,49.1877675,2.4588038,AQUALOGIA DB PRESSING COMMERCE INDÉPENDANT,9 Rue Victor Hugo,60500,CHANTILLY,,,,,http://www.aqualogia-chantilly.fr,,, 03 44 63 64 07,,Aquanettoyage - Blanchisserie pour particulier - Laverie automatique - Laverie pour particuliers - Nettoyage de costume - Nettoyage de couette - Nettoyage de linge - Nettoyage de vêtement - Nettoyage robe de mariée - Nettoyage à sec  - Pressing écologique  - Tout afficher  - Réduire,"https://maps.googleapis.com/maps/api/geocode/xml?address=9+C+r+Victor+Hugo,60500,CHANTiLLY%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Hauts-de-France,49.1930738,2.4632238,O PRESSING CHANTIILY,9 Place Maurice Versepuy,60500,CHANTILLY,,,,www.facebook.com/Opressing-chantilly-254286871658728/,,mardi : 08h30 - 12h30 et 14h00 - 19h00<br>mercredi : 08h30 - 12h30 et 14h00 - 19h00<br>jeudi : 08h30 - 12h30 et 14h00 - 19h00<br>vendredi : 08h30 - 19h30<br>samedi : 08h30 - 18h00,, 03 44 60 23 58,,,"https://maps.googleapis.com/maps/api/geocode/xml?address=9+pl+Versepuy,60500,CHANTiLLY%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Hauts-de-France,49.1930738,2.4632238,O'PRESSING CHANTILLY,9 Place Maurice Versepuy,60500,CHANTILLY,,,,www.facebook.com/Opressing-chantilly-254286871658728,,mardi : 08h30 - 12h30 et 14h00 - 19h00<br>mercredi : 08h30 - 12h30 et 14h00 - 19h00<br>jeudi : 08h30 - 12h30 et 14h00 - 19h00<br>vendredi : 08h30 - 19h30<br>samedi : 08h30 - 18h00,, 03 44 60 23 58,,,"https://maps.googleapis.com/maps/api/geocode/xml?address=9+pl+Versepuy,60500,CHANTiLLY%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Hauts-de-France,49.2626932,2.4720896,RAFARARANO JACQUELINE,20 Avenue Antoine Chanut,60100,CREIL,15,,4,,,lundi : 07h30 - 12h30 et 13h30 - 19h00<br>mardi : 07h30 - 12h30 et 13h30 - 19h00<br>mercredi : 07h30 - 19h00<br>jeudi : 07h30 - 12h30 et 13h30 - 19h00<br>vendredi : 07h30 - 12h30 et 13h30 - 19h00<br>samedi : 07h30 - 19h00,, 03 44 55 30 30,,Nettoyage écologique - Repassage - Teinturerie - Nettoyage de tapis - Nettoyage de rideaux - Nettoyage du daim - Nettoyage du cuir,"https://maps.googleapis.com/maps/api/geocode/xml?address=20+av+Antoine+Chanut,60100,CREiL%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Hauts-de-France,49.2886578,1.7997097,PRESSING SERVICE,Zoning Industriel,60590,TRIE-CHÂTEAU,,,,,,lundi : 14h30 - 19h00<br>mardi : 09h00 - 12h00 et 14h30 - 19h00<br>mercredi : 09h00 - 12h00 et 14h30 - 19h00<br>jeudi : 09h00 - 12h00 et 14h30 - 19h00<br>vendredi : 09h00 - 12h00 et 14h30 - 19h00<br>samedi : 09h00 - 12h00 et 14h30 - 19h00,, 03 44 49 79 75,,Repassage - Nettoyage de tapis - Nettoyage de rideaux - Nettoyage du daim - Nettoyage du cuir,"https://maps.googleapis.com/maps/api/geocode/xml?address=Zone+industrielle,60590,TRiE+CHaTEAU%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Hauts-de-France,49.4314280,2.0447126,PRESSING NORNG,22 Rue Juliette Nevouet,60000,GOINCOURT,,,,,,,, 03 44 48 06 88,,,"https://maps.googleapis.com/maps/api/geocode/xml?address=22+r+Juliette+Nevouet,60000,GOiNCOURT%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Hauts-de-France,49.5695197,2.9756900,LA LAVANDIÈRE,Centre Commercial Noyon Sud - ZAC du du Mont Renaud,60402,NOYON,,,,,,lundi : 09h00 - 19h30<br>mardi : 09h00 - 19h30<br>mercredi : 09h00 - 19h30<br>jeudi : 09h00 - 19h30<br>vendredi : 09h00 - 19h30<br>samedi : 09h00 - 19h30,, 03 44 44 16 20,,,"https://maps.googleapis.com/maps/api/geocode/xml?address=Ctre+Ccial+Auchan+zac+Mont+Renaud,60400,NOYON%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
